,성별,연령,키,몸무게,학업성적,경제상태,건강인지,운동일수,스트레스인지,피로회복정도,음주경험,흡연경험,주중_인터넷이용시간,주말_인터넷이용시간
29021,2.0,14.0,154.0,44.3,3.0,2.0,2.0,6.0,2.0,3.0,1.0,1.0,120.0,180.0
29022,1.0,14.0,165.0,52.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,1.0,0.0,180.0
29023,1.0,15.0,166.7,46.0,2.0,2.0,3.0,7.0,4.0,3.0,1.0,1.0,270.0,380.0
29024,2.0,15.0,160.5,60.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0
29025,2.0,15.0,160.0,47.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,90.0,150.0
29026,2.0,14.0,163.0,48.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,60.0,180.0
29027,2.0,14.0,157.0,48.0,3.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,240.0,540.0
29028,2.0,13.0,146.0,46.0,5.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,420.0,600.0
29029,2.0,13.0,153.0,38.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,180.0,390.0
29030,2.0,12.0,145.0,35.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,60.0,60.0
29031,2.0,13.0,162.0,50.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,150.0,180.0
29032,1.0,13.0,160.0,39.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,120.0,180.0
29033,1.0,12.0,160.0,40.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,120.0,60.0
29034,1.0,13.0,162.0,60.9,1.0,2.0,2.0,8.0,3.0,2.0,1.0,1.0,0.0,0.0
29035,1.0,12.0,154.0,41.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,240.0
29036,1.0,12.0,153.0,40.2,2.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,160.0,180.0
29037,1.0,12.0,159.2,64.0,3.0,3.0,3.0,7.0,2.0,3.0,2.0,1.0,60.0,300.0
29038,2.0,13.0,163.0,45.0,5.0,2.0,1.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
29039,2.0,13.0,160.0,49.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,120.0,60.0
29040,2.0,12.0,162.0,55.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,270.0,600.0
29041,2.0,13.0,150.3,36.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,30.0,0.0
29042,1.0,12.0,164.3,70.1,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,50.0,330.0
29043,1.0,13.0,162.0,50.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,150.0,270.0
29044,1.0,12.0,161.0,53.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,600.0,600.0
29045,1.0,13.0,159.0,44.6,2.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,130.0,260.0
29046,2.0,13.0,160.0,45.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,240.0,240.0
29047,2.0,12.0,159.0,45.0,4.0,5.0,1.0,6.0,3.0,2.0,2.0,1.0,0.0,60.0
29048,2.0,12.0,153.0,49.0,2.0,4.0,2.0,1.0,5.0,3.0,1.0,1.0,130.0,360.0
29049,2.0,13.0,160.0,49.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,90.0,30.0
29050,2.0,13.0,153.0,43.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,40.0,40.0
29051,2.0,13.0,148.0,34.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,240.0,570.0
29052,1.0,12.0,170.0,54.6,3.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,120.0,190.0
29053,1.0,12.0,157.0,40.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,90.0,0.0
29054,1.0,12.0,163.0,62.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,60.0,60.0
29055,1.0,12.0,150.0,36.5,1.0,3.0,1.0,6.0,5.0,2.0,1.0,1.0,0.0,0.0
29056,2.0,12.0,160.0,50.0,2.0,3.0,2.0,6.0,3.0,4.0,1.0,1.0,240.0,320.0
29057,2.0,12.0,153.0,46.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,60.0,240.0
29058,1.0,12.0,160.2,56.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,100.0,570.0
29059,2.0,14.0,165.5,62.2,2.0,3.0,2.0,1.0,4.0,4.0,2.0,1.0,180.0,300.0
29060,2.0,14.0,164.0,62.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,180.0,120.0
29061,2.0,14.0,158.9,39.6,3.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,120.0,220.0
29062,2.0,14.0,151.0,52.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,240.0,480.0
29063,2.0,13.0,149.0,56.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,60.0,40.0
29064,1.0,14.0,167.1,45.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,210.0,330.0
29065,1.0,14.0,173.5,75.8,4.0,2.0,2.0,8.0,4.0,1.0,1.0,1.0,120.0,300.0
29066,1.0,13.0,172.0,76.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,1.0,60.0,320.0
29067,2.0,14.0,160.3,47.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,120.0,180.0
29068,2.0,13.0,162.0,48.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,30.0,60.0
29069,2.0,14.0,160.2,52.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,120.0,480.0
29070,2.0,14.0,157.0,45.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,90.0
29071,1.0,13.0,175.0,66.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,120.0,240.0
29072,2.0,14.0,152.0,41.0,3.0,4.0,5.0,1.0,2.0,3.0,1.0,1.0,120.0,300.0
29073,1.0,13.0,172.0,74.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,60.0,0.0
29074,1.0,13.0,160.0,50.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,60.0,120.0
29075,1.0,14.0,150.0,40.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,260.0
29076,1.0,13.0,170.0,72.0,2.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,60.0,190.0
29077,2.0,13.0,154.0,42.0,3.0,2.0,1.0,3.0,3.0,5.0,1.0,1.0,90.0,150.0
29078,2.0,14.0,157.0,55.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,1.0,70.0,80.0
29079,2.0,14.0,165.0,55.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,180.0,180.0
29080,1.0,14.0,165.0,49.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,60.0,120.0
29081,1.0,14.0,157.8,36.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,1.0,180.0,120.0
29082,1.0,13.0,160.0,42.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,180.0,180.0
29083,1.0,13.0,168.0,54.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0
29084,1.0,13.0,174.0,61.0,2.0,2.0,2.0,7.0,3.0,3.0,2.0,1.0,120.0,180.0
29085,1.0,13.0,164.0,50.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,60.0,120.0
29086,2.0,14.0,160.0,49.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,120.0,180.0
29087,2.0,15.0,156.5,46.2,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,300.0,420.0
29088,2.0,14.0,160.1,49.0,5.0,3.0,3.0,1.0,3.0,5.0,1.0,1.0,180.0,300.0
29089,1.0,15.0,173.5,61.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,60.0,120.0
29090,2.0,15.0,155.0,47.5,5.0,5.0,4.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0
29091,1.0,15.0,174.0,58.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
29092,2.0,15.0,161.7,51.8,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,120.0,0.0
29093,2.0,14.0,164.2,42.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,120.0,120.0
29094,2.0,15.0,160.0,48.6,2.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,120.0,120.0
29095,2.0,14.0,160.0,49.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,60.0,0.0
29096,2.0,14.0,156.0,39.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,120.0,240.0
29097,2.0,15.0,154.1,48.5,1.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,120.0,120.0
29098,2.0,14.0,154.3,50.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0
29099,2.0,14.0,162.5,66.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,120.0,240.0
29100,2.0,15.0,163.2,62.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,60.0,120.0
29101,1.0,15.0,173.5,60.0,1.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0
29102,1.0,14.0,165.0,85.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0
29103,1.0,15.0,181.0,90.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,0.0,130.0
29104,1.0,14.0,172.0,70.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,1.0,600.0,600.0
29105,1.0,15.0,180.0,69.0,1.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,0.0,0.0
29106,2.0,15.0,158.0,60.0,4.0,2.0,2.0,8.0,1.0,4.0,2.0,2.0,50.0,0.0
29107,2.0,14.0,158.0,58.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,180.0,180.0
29108,2.0,14.0,172.0,74.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,420.0,600.0
29109,1.0,14.0,174.0,80.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
29110,1.0,14.0,173.0,55.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,120.0,180.0
29111,1.0,15.0,167.9,70.2,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,60.0,300.0
29112,1.0,15.0,170.6,58.7,1.0,3.0,3.0,5.0,2.0,5.0,1.0,1.0,0.0,0.0
29113,1.0,14.0,163.0,65.0,5.0,4.0,1.0,8.0,2.0,3.0,1.0,1.0,0.0,0.0
29114,2.0,15.0,163.0,58.0,4.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0
29115,1.0,14.0,173.4,66.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0
29116,1.0,12.0,155.6,40.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,1.0,360.0,480.0
29117,1.0,13.0,154.0,39.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,90.0,240.0
29118,1.0,12.0,148.0,38.0,4.0,4.0,1.0,6.0,2.0,5.0,2.0,1.0,0.0,240.0
29119,1.0,13.0,154.0,47.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,180.0,360.0
29120,1.0,12.0,160.0,55.0,2.0,2.0,1.0,8.0,2.0,3.0,2.0,1.0,10.0,120.0
29121,1.0,13.0,171.0,50.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,180.0,120.0
29122,2.0,13.0,162.5,65.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,300.0,480.0
29123,1.0,13.0,153.9,70.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,60.0,0.0
29124,1.0,13.0,170.0,67.5,3.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,120.0,120.0
29125,1.0,12.0,164.2,52.3,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0
29126,1.0,12.0,160.4,73.0,2.0,3.0,3.0,6.0,2.0,3.0,1.0,1.0,0.0,240.0
29127,2.0,12.0,154.7,46.3,5.0,5.0,4.0,8.0,2.0,5.0,2.0,2.0,160.0,180.0
29128,2.0,12.0,154.1,48.0,2.0,4.0,3.0,4.0,1.0,5.0,2.0,1.0,50.0,0.0
29129,2.0,13.0,158.0,43.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,240.0,300.0
29130,2.0,13.0,150.5,47.1,2.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,170.0,300.0
29131,2.0,13.0,157.8,37.2,2.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,30.0,150.0
29132,2.0,13.0,161.8,56.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,40.0,30.0
29133,2.0,13.0,154.0,39.0,4.0,4.0,2.0,7.0,4.0,1.0,1.0,1.0,20.0,60.0
29134,2.0,12.0,143.0,32.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,10.0,70.0
29135,2.0,13.0,153.1,42.0,3.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,180.0,360.0
29136,1.0,13.0,149.0,38.0,3.0,2.0,2.0,7.0,3.0,3.0,2.0,1.0,240.0,360.0
29137,1.0,13.0,168.0,53.0,3.0,3.0,2.0,7.0,2.0,3.0,1.0,1.0,300.0,330.0
29138,1.0,13.0,168.0,90.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,90.0,210.0
29139,1.0,13.0,167.0,61.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,0.0,480.0
29140,1.0,12.0,156.0,67.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,60.0
29141,2.0,13.0,157.0,51.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,1.0,180.0,240.0
29142,2.0,12.0,162.1,47.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0
29143,2.0,12.0,153.0,49.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,40.0,10.0
29144,2.0,13.0,155.7,59.6,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,320.0,420.0
29145,1.0,12.0,148.0,38.0,2.0,1.0,1.0,7.0,1.0,4.0,2.0,1.0,70.0,390.0
29146,2.0,12.0,156.0,40.3,4.0,3.0,1.0,3.0,2.0,4.0,2.0,1.0,180.0,300.0
29147,2.0,13.0,171.8,54.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,240.0,480.0
29148,2.0,14.0,152.5,40.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,30.0
29149,2.0,13.0,161.7,46.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,50.0,50.0
29150,2.0,14.0,162.0,55.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,300.0,600.0
29151,1.0,13.0,165.0,38.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,20.0,60.0
29152,1.0,13.0,166.0,48.7,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,60.0,120.0
29153,1.0,13.0,179.4,70.2,4.0,2.0,1.0,8.0,4.0,3.0,1.0,1.0,0.0,60.0
29154,1.0,13.0,163.0,58.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,60.0
29155,1.0,13.0,165.0,51.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
29156,1.0,13.0,175.0,49.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,210.0
29157,1.0,13.0,163.2,49.0,2.0,3.0,2.0,6.0,2.0,3.0,2.0,1.0,130.0,0.0
29158,1.0,13.0,165.5,55.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,120.0,240.0
29159,1.0,13.0,171.1,55.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,90.0,0.0
29160,2.0,14.0,163.0,45.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0
29161,2.0,14.0,164.0,54.0,3.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0
29162,2.0,13.0,165.0,60.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,60.0,120.0
29163,2.0,13.0,166.0,60.0,2.0,2.0,1.0,5.0,3.0,4.0,2.0,1.0,240.0,480.0
29164,2.0,14.0,165.0,53.0,5.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,60.0,180.0
29165,1.0,14.0,171.0,85.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,180.0,420.0
29166,1.0,14.0,166.6,48.8,4.0,5.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,180.0
29167,1.0,14.0,167.0,81.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,120.0,300.0
29168,1.0,14.0,182.0,71.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,190.0,150.0
29169,2.0,13.0,158.0,51.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,120.0
29170,2.0,14.0,162.0,76.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,240.0,300.0
29171,2.0,14.0,165.0,47.0,3.0,1.0,3.0,5.0,3.0,5.0,1.0,1.0,0.0,0.0
29172,1.0,15.0,167.0,55.0,5.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,60.0,180.0
29173,2.0,15.0,162.0,42.0,5.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,60.0,0.0
29174,2.0,14.0,160.0,55.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,240.0,360.0
29175,1.0,15.0,172.0,65.0,1.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,360.0,600.0
29176,1.0,14.0,155.0,41.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,480.0,480.0
29177,1.0,15.0,170.0,58.6,1.0,4.0,1.0,8.0,2.0,2.0,1.0,1.0,0.0,0.0
29178,1.0,16.0,171.0,55.0,5.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,130.0,70.0
29179,1.0,14.0,177.5,64.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0
29180,1.0,14.0,167.0,76.3,5.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,240.0,360.0
29181,1.0,14.0,165.0,51.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,120.0,370.0
29182,1.0,14.0,158.0,47.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,600.0,600.0
29183,1.0,15.0,167.0,55.0,4.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,420.0,540.0
29184,1.0,15.0,180.0,58.2,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,180.0,180.0
29185,1.0,15.0,168.8,75.0,3.0,4.0,2.0,8.0,3.0,5.0,2.0,2.0,0.0,0.0
29186,1.0,14.0,177.0,79.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0
29187,1.0,15.0,180.0,67.0,1.0,5.0,1.0,8.0,1.0,5.0,1.0,1.0,0.0,0.0
29188,2.0,14.0,153.0,40.0,3.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,330.0,450.0
29189,2.0,14.0,164.0,61.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,60.0,360.0
29190,2.0,15.0,158.0,53.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,550.0,600.0
29191,2.0,14.0,161.0,56.0,2.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,180.0,180.0
29192,1.0,14.0,160.0,44.0,3.0,3.0,3.0,6.0,2.0,3.0,1.0,1.0,0.0,0.0
29193,1.0,14.0,168.0,66.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0,120.0,240.0
29194,1.0,14.0,163.0,48.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,30.0
29195,1.0,15.0,178.7,75.6,3.0,3.0,1.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0
29196,2.0,15.0,156.5,48.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,180.0
29197,2.0,14.0,159.2,43.7,4.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,30.0
29198,2.0,15.0,161.5,47.0,1.0,2.0,3.0,1.0,3.0,5.0,1.0,1.0,180.0,420.0
29199,2.0,15.0,159.7,50.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,180.0,240.0
29200,2.0,15.0,170.3,80.0,2.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,240.0,420.0
29201,2.0,14.0,150.4,43.0,1.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,120.0,210.0
29202,2.0,13.0,157.0,50.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,360.0,600.0
29203,1.0,12.0,162.4,42.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,120.0,360.0
29204,1.0,12.0,150.0,62.0,5.0,4.0,4.0,6.0,2.0,3.0,2.0,1.0,210.0,390.0
29205,1.0,13.0,173.5,75.0,5.0,5.0,1.0,3.0,2.0,4.0,2.0,1.0,0.0,180.0
29206,1.0,13.0,164.7,50.2,3.0,3.0,2.0,6.0,5.0,2.0,2.0,1.0,240.0,600.0
29207,1.0,13.0,174.0,67.0,1.0,3.0,2.0,6.0,4.0,4.0,1.0,1.0,10.0,10.0
29208,1.0,12.0,158.0,68.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0
29209,1.0,13.0,168.0,72.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,30.0,30.0
29210,1.0,13.0,156.7,46.0,2.0,3.0,1.0,8.0,5.0,2.0,1.0,1.0,60.0,60.0
29211,1.0,12.0,150.0,37.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,1.0,50.0,120.0
29212,1.0,13.0,164.3,64.5,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,310.0,190.0
29213,1.0,12.0,155.0,56.0,2.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,150.0,430.0
29214,1.0,13.0,161.0,65.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,30.0,240.0
29215,1.0,13.0,168.0,64.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,10.0,60.0
29216,1.0,13.0,153.0,58.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,240.0,540.0
29217,1.0,13.0,165.8,57.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,60.0,360.0
29218,1.0,13.0,153.0,52.0,3.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,0.0,180.0
29219,1.0,14.0,167.0,69.0,3.0,1.0,2.0,8.0,3.0,3.0,1.0,1.0,60.0,180.0
29220,1.0,14.0,168.0,58.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,480.0
29221,2.0,14.0,155.0,46.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,120.0,0.0
29222,2.0,14.0,172.2,66.6,1.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,240.0
29223,2.0,13.0,161.0,46.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,180.0,600.0
29224,2.0,14.0,166.7,52.2,3.0,3.0,2.0,3.0,2.0,4.0,1.0,1.0,140.0,420.0
29225,1.0,14.0,169.0,62.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,120.0,600.0
29226,1.0,14.0,168.5,63.2,4.0,3.0,1.0,8.0,4.0,2.0,1.0,1.0,0.0,180.0
29227,2.0,14.0,158.0,62.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,300.0,600.0
29228,2.0,13.0,158.0,48.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,180.0,480.0
29229,2.0,12.0,165.7,44.4,2.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,240.0,120.0
29230,1.0,14.0,169.0,57.0,1.0,4.0,2.0,5.0,2.0,3.0,1.0,1.0,60.0,0.0
29231,1.0,13.0,172.0,73.8,3.0,4.0,3.0,6.0,1.0,4.0,2.0,1.0,240.0,360.0
29232,1.0,13.0,157.0,61.0,4.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,0.0
29233,1.0,14.0,174.0,75.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,40.0,180.0
29234,1.0,13.0,168.0,57.0,1.0,3.0,2.0,5.0,3.0,3.0,1.0,1.0,110.0,160.0
29235,1.0,13.0,162.0,65.0,5.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0
29236,1.0,14.0,163.0,63.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,60.0,600.0
29237,1.0,14.0,164.0,55.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,1.0,0.0,60.0
29238,1.0,14.0,170.5,85.0,2.0,1.0,1.0,8.0,2.0,4.0,2.0,1.0,50.0,300.0
29239,1.0,14.0,165.0,64.0,2.0,2.0,1.0,8.0,3.0,3.0,1.0,1.0,60.0,240.0
29240,1.0,13.0,168.0,66.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,10.0
29241,1.0,14.0,180.0,103.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,120.0,600.0
29242,1.0,13.0,176.0,67.0,2.0,3.0,1.0,6.0,4.0,4.0,2.0,1.0,0.0,0.0
29243,2.0,13.0,154.5,43.0,2.0,3.0,4.0,1.0,2.0,5.0,1.0,1.0,240.0,120.0
29244,2.0,15.0,161.0,52.7,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,100.0,420.0
29245,1.0,14.0,173.0,60.0,4.0,2.0,1.0,8.0,3.0,4.0,1.0,1.0,0.0,0.0
29246,1.0,15.0,167.0,54.0,5.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0
29247,1.0,14.0,173.0,69.0,3.0,3.0,1.0,7.0,3.0,3.0,1.0,1.0,0.0,60.0
29248,1.0,15.0,165.5,63.8,4.0,4.0,2.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0
29249,1.0,15.0,173.0,71.1,4.0,1.0,1.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0
29250,1.0,14.0,165.1,55.1,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,240.0,540.0
29251,1.0,14.0,182.1,66.0,2.0,3.0,2.0,8.0,3.0,3.0,1.0,1.0,0.0,360.0
29252,2.0,15.0,160.0,48.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,60.0,120.0
29253,1.0,15.0,178.0,92.5,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,30.0,0.0
29254,2.0,15.0,165.0,54.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,60.0
29255,1.0,14.0,172.3,69.2,3.0,2.0,2.0,8.0,2.0,4.0,1.0,1.0,0.0,180.0
